Published Date,Title,Views,Likes,Tags
2021-01-09T15:36:57Z,Por qué me gusta el ecosistema Apple,16051,941,"['ecosistema apple', 'ecosistema apple como funciona', 'que es el ecosistema apple', 'ecosistema apple 2021', 'así empezó mi ecosistema apple', 'ventajas del ecosistema apple', 'por que uso el ecosistema apple', 'apple ecosystem', 'apple ecosystem 2021', 'soriano tech', 'soriano tech apple', 'apple', 'tecnología', 'por que me gusta apple']"
2021-01-01T17:00:48Z,Apps de hábitos para empezar cualquier cosa,148010,4553,"['apps hábitos', 'apps bienestar', 'apps para iphone y android', 'apps para hábitos', 'apps iPhone', 'qué tengo en mi iPhone', 'apps salud', 'tecnología', 'apps para mejorar hábitos', 'vlogs', 'blogs', 'soriano tech', 'soriano tech apps', 'mejores apps', 'apps para 2022', 'mejorar en 2022', 'crear hábitos']"
2020-12-29T17:00:07Z,Huawei Mate40 Pro - Review en español,816,94,"['huawei mate40 pro', 'huawei', 'analisis huawei', 'huawei buen telefono', 'huawei españa', 'huawei kirin', 'huawei p40', 'huawei ultimo modelo', 'huawei celulares', 'huawei mate 40 pro', 'huawei oficial', 'huawei camaras', 'huawei zoom', 'soriano tech', 'soriano tech huawei', 'tecnologia', 'vlogs', 'vlogs en español']"
2020-12-29T17:00:16Z,"¿Cómo instalar Instagram, Netflix o Google Maps en tu Huawei? (Entre otros)",3717,102,"['huawei google', 'como instalar instagram en huawei', 'instagram huawei', 'huawei instalar apps', 'huawei peal search', 'huawei apps', 'google maps en huawei', 'google en huawei', 'como instalar whatsapp en huawei', 'instalar apps en huawei', 'instalar apps en celular huawei', 'huawei celular', 'huawei mate 40 pro', 'soriano tech', 'soriano tech huawei', 'huawei celulares', 'huawei mejores apps', 'instalar apps huawei', 'huawei google 2020', 'honor google']"
2020-12-23T16:30:11Z,"Echo Dot 4 con Alexa, review en español",14321,445,"['nuevo echo dot 4 Amazon', 'echo dot 4', 'echo dot Alexa', 'echo dot bocina', 'echo dot mini', 'echo dot cuarta generación', 'tecnología', 'Soriano Tech', 'Soriano Tech echo', 'vblogs', 'echo dot']"
2020-12-15T16:06:32Z,Mis gadgets favoritos del 2020,2524,228,"['gadgets favoritos 2020', 'ideas para regalar tecnologia', 'regalos tech', 'ideas para regalar tech', 'tech christmas gifts 2020', 'best tech gift 2020', 'tech gifts', 'chritsmas tech gift', 'mejores regalos tecnologicos', 'tecnología', 'nintendo switch lite', 'airpods pro', 'soriano tech', 'top 2020 tecnologia', 'tecnologia favorita 2020', 'regalos tecnologia 2020', 'regalos tecnologia', 'gadgets tecnologia', 'soriano tech tencologia', 'ideas regalos', 'regalos tecnología']"
2020-12-06T20:20:17Z,HomePod VS HomePod Mini ¿Cuál comprar?,22665,845,"['homepod vs homepod mini', 'homepod vs homepodmini', 'cual homepod comprar', 'que homepod comprar', 'homepod mini', 'homepod', 'apple', 'tecnologia', 'soriano tech']"
2020-12-03T18:15:00Z,Mi historia y 5 🖐🏼 consejos para empezar en YouTube (por una novata),5192,499,"['empezar en youtube', 'consejos para youtube', 'como empezar en youtube', 'crear canal de youtube', 'q&a', 'blogs', 'vlogs', 'vlogger español', 'vblogs', 'blogger español', 'youtube', 'soriano tech', 'hacer vlogs en youtube']"
2020-11-24T18:24:40Z,Análisis del HomePod Mini,8559,511,"['homepod mini', 'análisis homepodmini', 'apple homepod mini', 'nuevo homepod', 'homepod pequeño', 'homepod mini 2020', 'homepod mini apple', 'mini homepod', 'homepod mini para casa', 'review homepod mini', 'homepodmini', 'homepod vs homepodmini', 'soriano tech', 'soriano tech homepod mini', 'apple', 'tecnología', 'vlogs', 'homepod mini español', 'homepod mini review español']"
2020-11-19T16:00:05Z,Unboxing improvisado del HomePod Mini,8616,374,"['homepod mini', 'homepod', 'nuevo homepod mini', 'homepod mini blanco', 'homepod mini negro', 'homepod mini gris espacial', 'apple', 'soriano tech', 'soriano tech homepod', 'homepod mini 2020', 'homepod 2020', 'unboxing homepod mini', 'unboxing homepod', 'tecnologia', 'vlogs']"
2020-11-15T17:56:37Z,Huawei MateBook X Pro 2020: Portabilidad y potencia,6475,215,"['huawei matebook x pro', 'huawei matebook x pro 2020', 'huawei matebook de 2020', 'portatil huawei', 'mejor portatil 2020', 'ordenador portatil', 'huawei matebook', 'análisis huawei matebook x pro', 'huawei 2020', 'huawei', 'soriano tech', 'soriano tech huawei', 'portatiles nuevos', 'portatil universidad', 'portatil trabajo', 'portatil huawei 2020']"
2020-11-06T18:17:40Z,Review del nuevo iPhone 12,8115,548,"['iPhone 12', 'iPhone nuevo', 'iPhone 12 nuevo', 'iPhone 12 Pro', 'iPhone 12 Max', 'iPhone 12 VS iPhone 11', 'iPhone Apple', 'iPhone 12 review', 'iPhone 12 análisis', 'iPhone azul', 'Apple', 'Tecnología', 'Soriano Tech', 'Soriano Tech iPhone', 'Soriano Tech iPhone 12', 'vblogs', 'iPhone 12 Review Español', 'iPhone 12 español']"
2020-10-27T20:37:26Z,"MagSafe, compatibilidad y... ¿vale la pena?",4447,227,"['magsafe', 'magsafe cargador', 'magsafe cargador iphone11', 'magsafe cargador iphone12', 'que es magsafe', 'magsafe cargador apple', 'magsafe cargador iphone X', 'magsafe cargador airpods', 'magsafe iphone', 'nuevo cargador apple magsafe', 'soriano tech', 'apple', 'soriano tech apple', 'magsafe vale la pena', 'magsafe compatibilidad', 'magsafe para android', 'magsafe precio', 'magsafe que es', 'magsafe usbc']"
2020-10-25T16:59:06Z,Huawei P40 Pro. Sin Google pero con características Premium!,2485,126,"['huawei p40 pro', 'huawei', 'review huawei', 'análisis huawei p40 pro', 'p40pro', 'huawei p40', 'cámaras huawei', 'cual huawei es mejor', 'por que huawei no tiene google', 'huawei españa', 'soriano tech', 'soriano tech huawei', 'huawei kirin', 'huawei 2020', 'huawei es android', 'Huawei sin google', 'huawei no google', 'huawei premium', 'huawei pro', 'análisis huawei', 'análisis p40 pro', 'tecnología', 'sorianotech', 'huawei celular', 'huawei review']"
2020-10-23T20:24:32Z,"iPhone 12, unboxing (Azul) + MagSafe y nuevas fundas",30691,708,"['iphone 12', 'iphone12', 'new iphone', 'nuevo iphone', 'iphone azul', 'iphone 12 azul pacifico', 'iphone azul pacifico', 'iphone12 unboxing', 'apple', 'tecnología', 'iphone 12 unboxing', 'el nuevo iphone', 'iphone12 azul', 'iphone 12 azul', 'iphone12 blue', 'azul pacificio', 'unboxing', 'sorianotech', 'soriano tech', 'soriano tech iphone', 'MagSafe', 'nuevas fundas iPhone', 'MagSafe iPhone', 'iPhone12 2020', 'iPhone 12 2020', 'nuevo iPhone 2020', 'que iPhone comprar', 'mejor iPhone 2020', 'IPhone con MagSafe', 'iphone pacific blue']"
2020-10-18T17:50:24Z,Me compro la Nintendo Switch Lite… un año después,58999,2482,"['nintendo switch lite', 'nintendo switch lite vs normal', 'switch lite', 'nintendo switch', 'nintendo lite', 'nintendo normal vs lite', 'tecnología', 'soriano tech nintendo', 'nintendo switch animal crossing', 'nintendo switch lite amarilla', 'nintendo switch lite comprar', 'nintendo switch lite azul', 'nintendo switch lite vale la pena', 'nintendo', 'nintendo switch vale la pena', 'comprar nintendo switch', 'soriano tech', 'nintendo switch 2020']"
2020-10-04T19:25:23Z,Mi top 3 de Apps de productividad para Mac,3813,166,"['apps productividad', 'apps trabajar', 'apps organización', 'apps para mac', 'apple', 'tecnología', 'estudiar apps', 'productividad', 'apps para estudiar', 'apps para trabajar', 'soriano tech', 'organización digital', 'vlog español', 'bvlog', 'mejores apps para mac', 'trabajar con el mac']"
2020-09-22T18:50:34Z,Personaliza los widgets y iconos de tu iPhone con iOS14,9010,186,"['como personalizar iOS14', 'personalizar tu iPhone', 'como personalizar widgets', 'iOS14 widgets', 'iOS14 pantalla de inicio', 'widgetsmith', 'photowidget', 'como personalizar tu celular iOS14', 'iOS14 español', 'custom iOS14', 'sorianotech', 'soriano tech', 'pantalla de inicio iPhone', 'personaliza tu iPhone', 'iOS14 personalizar', 'personaliza pantalla de inicio', 'iPhone widgets', 'foto en widgets']"
2020-09-16T15:30:00Z,DJI Osmo Mobile 4 ¿El mejor estabilizador para tu smartphone?,48309,1066,"['osmo mobile 4', 'dji osmo 4', 'grabar videos iphone', 'estabilizador iphone', 'estabilizador para movil', 'osmo 4', 'analisis osmo 4 dji', 'estabilizadores', 'vlogs', 'vlogger', 'soriano tech', 'vloger español']"
2020-09-04T17:56:22Z,"Estudio Tour, por fin!",5567,435,"['studio tour', 'tecnologia', 'estudio tour', 'soriano tech', 'gadgets tecnológicos', 'vlog', 'vlog español', 'accesorios para tu oficina', 'office tour', 'gadgets para tu oficina', 'zona de trabajo', 'work space', 'vlogger', 'vlogger español']"
2020-08-29T14:44:48Z,Cómo usar Google Classroom en el iPad | mi set up de profe,11086,299,"['ipad set up', 'google classroom', 'ipad set up profe', 'ipad set up teacher', 'ipad teacher', 'google teacher', 'google education', 'como usar google classroom', 'por que usar google classroom', 'google classroom cómo funciona', 'google classroom y meet', 'google classroom opinion', 'google classroom review', 'google classroom zoom', 'soriano tech', 'soriano tech google classroom', 'soriano tech ipad', 'educación', 'tecnología']"
2020-08-21T16:15:36Z,Accesorios para tu Estudio Inteligente | con HomeKit,3793,187,"['smart office', 'homekit', 'smart office ideas', 'smart office gadgets', 'homekit apple', 'eve accesorios', 'estudio inteligente', 'casa inteligente apple', 'casa inteligente', 'casa apple', 'soriano tech', 'soriano tech smart office', 'casa domotica', 'tecnología', 'best homekit accessories', 'accesorios para homekit', 'accesorios apple']"
2020-08-12T15:00:08Z,Análisis de los AirPods Pro: mi experiencia y segundas impresiones,22512,909,"['airpods pro', 'airpods pro español', 'airpods pro analisis', 'airpods pro soriano tech', 'airpods pro unboxing', 'airpods pro valen la pena', 'airpods pro apple', 'apple airpods pro', 'airpods pro review', 'tecnologia', 'apple']"
2020-08-02T14:01:22Z,El Google Home y tu ecosistema tecnológico,1922,103,"['google home', 'google assistant', 'el google home en 2020', 'vale la pena el google home', 'google home y apple', 'google home o alexa', 'google home o homepod', 'google home 2020', 'google home vale la pena', 'que google home comprar', 'configurar google home', 'soriano tech', 'soriano tech google', 'google home inteligente', 'google home y alexa', 'google home app', 'google home que es', 'ecosistema tecnologico', 'ecosistema tech', 'ecosistema google', 'google home review', 'analisis google home']"
2020-07-29T14:33:34Z,Cómo crear Atajos de Siri y mis favoritos,40018,751,"['atajos de siri', 'siri shortcuts', 'atajos de siri ios13', 'atajos de siri ios14', 'best siri shortcuts', 'atajos en iphone', 'los mejores atajos', 'top 5 siri shortcuts', 'favorite siri shortcuts', 'como crear atajos en iphone', 'como crear atajos de siri', 'automatizar tareas iphone', 'atajos iphone', 'fav siri shortcuts', 'siri', 'atajos de siri en iphone', 'siri shortcuts iphone', 'atajos ios14', 'shortcuts ios14', 'soriano tech iphone', 'soriano tech atajos', 'soriano tech', 'tecnologia', 'vlog']"
2020-07-21T13:02:23Z,Análisis del MacBook Air 2020,13670,472,"['macbook air 2020', 'analisis macbook air 2020', 'macbook air analisis', 'macbook air estudiantes', 'macbook air universidad', 'vale la pena el macbook air', 'que portatil de apple comprar', 'que mac comprar', 'macbook air 2020 unboxing', 'macbook air', 'macbook air 2020 review', 'soriano tech', 'soriano tech macbook air', 'macbook air para jugar', 'macbook air para programar', 'macbook air pequeño', 'macbook air y macbook pro', 'macbook air apple', 'macbook air 13 pulgadas', 'macbook air i5']"
2020-07-14T13:00:30Z,Mis apps favoritas para editar fotos con el móvil,790,91,"['editar fotos con móvil android', 'editar fotos', 'editar fotos celular', 'editar fotos con móvil', 'como editar fotos', 'vsco presets', 'darkroom', 'trucos para editar fotos', 'fotografia movil', 'editor de fotos para movil iphone', 'editar fotos en celular', 'editar fotos profesionalmente', 'foto', 'soriano tech apps', 'soriano tech fotografia', 'fotografia iphone', 'apps de edicion de fotos', 'apps fotografia 2020', 'apps fotografia', 'editar fotos en vsco', 'editar fotos en darkroom', 'como editar fotos en el movil']"
2020-07-03T16:06:03Z,Crea una pantalla de inicio minimalista con iOS14,53353,725,"['cuando sale ios14', 'ios14', 'ios14 apple', 'pantalla de inicio minimalista', 'iphone minimalista', 'minimalismo digital', 'ios14 beta', 'ios14 home screen', 'ios 14 novedades', 'ios14 lanzamiento', 'ios14 mejoras', 'soriano tech', 'sorianotech', 'soriano tech iphone', 'soriano tech ios14', 'ios14 video', 'ios14 que es', 'ser minimalista', 'minimalismo iphone', 'pantalla de inicio iphone', 'ios14 home screen minimalista']"
2020-06-28T13:00:04Z,¿Te comprarías un iPod en 2020?,87061,0,"['que es un ipod', 'ipod touch 7', 'ipod', 'ipod touch', 'ipod 2020', 'comprar ipod', 'ipod para niños', 'ipod es igual que iphone', 'soriano tech', 'soriano tech ipod', 'ipod o iphone', 'ipod o similar', 'unboxing ipod touch', 'ipod apple', 'ipod kids', 'ipod que es', 'ipod video', 'ipod ultimo modelo', 'ipod ultima generacion', 'ipod que es y para que sirve', 'ipod last generation']"
2020-06-21T16:08:44Z,PaMu Slide Mini - Auriculares inalámbricos,676,55,"['auriculares inalambricos', 'auriculares bluetooth', 'padmate slide mini', 'auriculares inalambricos baratos', 'mejores auriculares inalambricos calidad precio', 'pamu slide mini', 'pamu slide review', 'analisis auriculares inalambricos', 'soriano tech auriculares', 'soriano tech padmate', 'auriculares', 'auriculares inalambricos 2020', 'mejores auriculares inalambricos', 'auriculares parecidos a los airpods', 'auriculares buenos calidad precio', 'auriculares buenos y baratos', 'soriano tech']"
2020-06-12T13:26:51Z,Gadgets que llevo en mi mochila 🎒Tech,6774,346,"['mochila tech', 'que llevo en mi mochila', 'mochila tecnologica', 'mochila para trabajo', 'mochila para portatil', 'tecnologia de viaje', 'mochila', 'gadgets tecnologicos', 'soriano tech', 'soriano tech mochila', 'mochila viajera', 'accesorios viaje', 'accesorios macbook', 'tecnologia', 'tecnologia para viajes', 'que llevo en mi mochila tech', 'mejores accesorios', 'minimalismo', 'que hay en mi mochila', 'mochila tech 2020', 'sorianotech', 'que hay en mi bolso', 'tech backpack', 'mochila tech 2019', 'auriculares microsoft']"
2020-06-04T12:18:29Z,¿Qué Apple Watch me compro en 2020?,36016,832,"['apple watch series 6', 'que apple watch comprar en 2020', 'comprar apple watch', 'apple watch series 3 vs series 5', 'apple watch series 6 leaks', 'que apple watch es mejor', 'que apple watch series 5 comprar', 'cual apple watch comprar', 'cual apple watch comprar 2020', 'que apple watch comprar', 'apple watch', 'apple watch apple', 'apple watch unciones', 'apple watch dorado', 'apple watch ultimo', 'apple watch precio', 'apple watch 5', 'apple watch barato']"
2020-05-27T14:51:44Z,5 Podcast TOP en 5 minutos,1308,102,"['podcast', 'podcast favoritos', 'mis podcast favoritos', 'apple podcast', 'podcast spotify', 'podcast sobre tecnologia', 'podcast sobre productividad', 'soriano tech', 'soriano tech podcast', 'los mejores podcast', 'mejores podcast en español', 'que podcast me recomiendas', 'podcast cual es el mejor', 'podcast donde escuchar', 'podcast populares', 'podcast youtube', 'podcast español', 'podcast español emprendimiento']"
2020-05-16T15:00:35Z,Los nuevos auriculares de Microsoft. Surface Headphones 2,6680,331,"['surface headphones 2', 'auriculares inalambricos', 'nuevos auriculares microsoft', 'microsoft surface headphones 2', 'microsoft headphones 2', 'auriculares microsoft', 'auriculares microsoft 2020', 'auriculares bluetooth', 'audifonos inalambricos', 'audifonos microsoft', 'microsoft', 'surface', 'microsoft surface headphones 2 español', 'surface 2 laptop', 'soriano tech microsoft', 'soriano tech auriculares']"
2020-05-11T15:22:24Z,5 APPS que todavía NO CONOCES,3392,286,"['apps 2020', 'top apps', 'apps muy útiles', 'apps que no conoces', 'soriano tech', 'soriano tech apps', 'mejores apps 2020', 'best apps 2020', 'cual apps', 'que apps debo tener en mi celular', 'apps diferentes']"
2020-05-05T14:20:16Z,De paseo con un gadget nuevo,876,113,"['grip', 'soriano tech gadgets', 'tech gadget', 'photogrip QI', 'smartphone grip', 'convierte tu móvil en una cámara', 'adonit', 'adonit grip', 'adonit photogrip QI', 'smartphone cámara de fotos', 'trípode para móvil', 'trípode para celular', 'soriano tech', 'vlog español', 'vlog en español', 'vlog tecnología', 'photogrip review', 'photogrip analisis', 'el mejor grip para celular', 'grip para celular', 'accesorio para móvil', 'accesorio celulares', 'vlogs', 'phone grip', 'grip for smart', 'grip for smartphones']"
2020-05-02T13:09:15Z,MEJORA TU INSTAGRAM con estas 4 APPS,1430,121,"['instagram', 'fotos en instagram stories', 'hacer mejores instagram stories', 'instagram stories originales', 'historias de instagram', 'mejorar en instagram', 'apps para instagram', 'instagram stories', 'apps instagram', 'soriano tech', 'soriano tech instagram', 'soriano tech apps', 'apps para mejorar en instagram', 'trucos para instagram', 'ideas para instagram', 'ideas para historias de instagram', 'instagram story tricks', 'instagram tips', 'app para editar video']"
2020-04-27T14:17:08Z,iPhone SE (2020) ¿MERECE LA PENA?,27964,1101,"['iphone se', 'iphone se 2020', 'iphone se review', 'iphone se 2', 'iphone se analisis', 'nuevo iphone', 'soriano tech', 'iphone se vs iphone 11', 'soriano tech iphone', 'tecnología', 'celulares apple', 'vblogs', 'iphone se español', 'vlogsquad', 'nuevo iphone 2020', 'merece la pena el iphone se', 'vale la pena el iphone se', 'merece la pena el iphone se 2', 'apple 2020', 'nuevos productos apple', 'que iphone comprar 2020', 'que iphone comprar', 'iphone 2020', 'donde compar iphone se']"
2020-04-23T18:32:13Z,HomePod 2020 (Mini) y Siri,4593,186,"['homepod2020', 'soriano tech homepod', 'apple homepod', 'homepod 2', 'homepod mini', 'homepod 2020 español', 'homepod review español', 'homepod reseña', 'tecnología', 'analisis homepod', 'homepod mini 2020', 'apple 2020', 'nuevos productos apple 2020', 'soriano tech', 'homepod', 'siri', 'airplay 2']"
2020-04-18T12:30:49Z,GoCube - Un Vlog especial,1786,151,"['gocube', 'gocube academy', 'smart cube', 'cubo de rubik', 'cubo de rubik inteligente', 'gocube edge', 'vlog español', 'un vlog especial', 'soriano tech', 'gocube full pack', 'gocube español', 'unboxgocube', 'go cube', 'cubo', 'inteligente', 'gocube app', 'español', 'gocube review', 'gocube analisis', 'vlog squad', ""rubik's cube""]"
2020-04-04T19:53:41Z,El arte de ordenar tu vida digital,3402,227,"['organiza tu vida digital', 'organizacion digital', 'vida productiva', 'habitos 2020', 'metas 2020', 'renueva tu vida', 'apps para iphone', 'apps favoritas', 'mis apps favoritas', 'mis apps 2020', 'apps', 'aplicaciones iphone', 'aplicaciones para organizarse', 'pautips', 'soriano tech', 'organizar redes sociales', 'organizar', 'movil miinimalista', 'organizar tu movil', 'organizar tu ordenador', 'orden digital', 'minimalismo digital', 'organizar drive', 'apps organizacion', 'productividad', 'the vortex way', 'organiza tu vida']"
2020-03-24T11:45:15Z,NUEVO iPad Pro 2020. 5 COSAS QUE TIENES QUE SABER,835,72,"['nuevo ipad', 'ipad pro 2020', 'ipad 2020', 'nuevo ipad pro', 'ipad pro', 'apple', 'nuevo ipad pro 2020', 'apple ipad pro', 'magic keyboard trackpad', 'new ipad', 'ipad estudiante', 'raton para ipad pro', 'ipados', 'novedades ipad', 'novedades ipad pro', 'ipad pro trackpad', 'ipad', 'pro', 'ios14', 'ipad ios14', 'ipados14', 'noticias apple', 'ipad pro 2020 novedades', 'ipad pro 2020 review', 'ipad pro 2020 oficial', 'ipad pro 2020 todo lo que debes saber', 'soriano tech', '2020 ipad pro']"
2020-03-19T15:11:53Z,¿Valen la pena los Samsung Galaxy Buds Plus?,14779,648,"['auriculares 2020', 'auriculares inalambricos samsung', 'auriculares inalambricos', 'samsung buds y iphone', 'samsungs galaxy buds funcionan iphone', 'samsung españa', 'mejores auriculares', 'samsung buds plus español', 'samsung buds review', 'los mejores auriculares calidad precio', 'auriculares inalambricos buenos', 'auriculares samsungs', 'earbuds', 'galaxy buds+', 'galaxy buds plus', 'samsung galaxy buds+', 'mejores auriculares 2020', 'auriculares bluetooth', 'soriano tech', 'mejores auriculares bluetooth']"
2020-03-08T18:46:49Z,Vlog en Chicago + iPhone11 + DoubleTake! 📸,682,72,"['doubletake', 'vlogs', 'hacer vlogs con iphone', 'filmic doubletake', 'doubletake app', 'filmic pro', 'vlog español', 'vlogs en español', 'como grabar vlog con iphone', 'iphone11pro', 'vlog with iphone', 'usar double take', 'vlog con mi iphone', 'hacer blogs con iphone', 'grabar con iphone', '4 camaras iphone', 'grabar con dos camaras a la vez', 'apps', 'mejores apps', 'apps de video', 'app video', 'app grabar', 'empezar en YouTube', 'hacer vlogs con móvil', 'vlogs con el móvil', 'soriano tech', 'doubletake mirrors']"
2020-02-16T18:38:18Z,El iPadMini se convierte en mi iPad FAVORITO,3218,192,"['ipad', 'ipad mini', 'capturar video en ipad', 'iphone', 'mi estudio en madrid', 'ipad mini retina', 'review', 'ios', 'ipad 3', 'ipad popcorn time', 'ipad mini 2020', 'ipad pro VS ipad mini', 'ipadpro', 'bestipadmini', 'tecnologia', 'ipad español', 'ipad mini español', 'comprar ipad', 'comprar ipad mini', 'el mejor ipad', 'ipad para uso no profesional', 'que ipad comprar', 'review ipad mini español', 'opinion ipad mini', 'el mejor ipad de apple', 'apple', 'ipad pequeño', 'ipad para casa', 'apple ipad', 'ipad pro review', 'soriano tech']"
2020-01-05T11:59:48Z,ALEXA y Echo Dot 3. ¡5 Cosas Que Me Han Sorprendido!,195516,3201,"['echo dot 3a generación', 'echo dot 3 español', 'Alexa español', 'amazon echo dot', 'amazon español', 'echo dot', 'alexa', 'echo dot 3', 'amazon echo', 'echo', 'amazon echo dot 3', 'echo dot review', 'amazon alexa', 'echo dot 3rd gen', 'alexa echo dot 2019', 'alexa dot', 'echo dot unboxing', 'amazon echo dot review', 'echo dot 3 español latino', 'alexa echo', 'echo dot alexa', 'new echo dot', 'alexa echo dot', 'echo dot nuevo', 'nuevo echo dot', 'vlog español', 'tecnologia', 'amazon', 'best alexa show skills', 'soriano tech']"
2019-12-26T09:10:08Z,La Vuelta a Casa por Navidad. Vlog 6 ✌🏼,1002,90,"['vlog', 'vuelta a casa por navidad', 'viajando', 'viajes', 'vlog en español', 'vuelta a casa', 'navidad', 'vuelve a casa por navidad', 'vlog navidad', 'casa', 'regreso a casa por navidad', 'vuelta a casa sorpresa', 'vlogs', 'vuelta', 'vuelta a clase', 'reencuentro por navidad', 'especial navidad', 'feliz navidad', 'volver por navidad', 'navidades', 'sorpresa a la familia', 'volver a casa', 'vlog diario', 'regreso a casa', 'week in my life', 'school vlog', 'volver a casa por navidad', 'barcelona', 'chicago', 'travel vlog', 'vlogging']"
2019-12-08T19:32:47Z,Análisis del MacBook Pro 16,8122,325,"['apple', 'macbookpro16', 'macbook pro 16', 'macbook pro', 'macbook', 'macbook pro 2019', 'macbook pro 16 apple', 'apple macbook', 'apple macbook pro', 'apple macbook pro 16', 'trucos de los macbook', 'macbook pro de 16 pulgadas', 'macbook pro 16 pulgadas', 'macbookpro 16', 'macbook pro 16 inch', 'macbook de segunda mano', 'el mejor portátil', 'tecnología del futuro', 'comprar MacBook Pro', 'MacBook Pro i7', 'análisis MacBook Pro', '2019', 'apple watch series 5', 'mac pro', 'soriano tech', 'soriano tech macbook']"
2019-12-01T18:54:45Z,Thanksgiving en Chicago 🥳,872,69,"['acción de gracias', 'vlog', 'vlog en español', 'blog español', 'chicago', 'Chicago acción de gracias', 'thanksgiving', 'thanksgiving en Chicago', 'navidad en Estados Unidos', 'navidad', 'navidad en Chicago', 'empieza la navidad', 'acción de gracias en Estados Unidos', 'acción de gracias en Chicago', 'desfile de acción de gracias', 'desfile de acción de gracias en Chicago', 'tradiciones navideñas en Estados Unidos', 'desfile macys Chicago', 'vivir en Estados Unidos', 'feliz acción de gracias', 'día de acción de gracias']"
2019-11-24T19:48:39Z,4 Apps NO CONVECIONALES para iPhone y Android,1461,103,"['apps', 'aplicaciones', 'aplicacionescuriosas', 'appscuriosas', 'topapps2019', 'topapps', 'appsandroid', 'appsiphone', 'appsiphoneyandroid', 'appsmejores', 'appsdiferentes', 'aplicaciones moviles', 'aplicaciones para iphone', 'aplicaciones para android', 'las mejores aplicaciones para iphone', 'las mejores aplicaciones para android', 'mejores aplicaciones 2019 ios', 'mejores apps', 'apps curiosas android', 'apps curiosas', 'apps musica', 'tricount', 'top android apps', 'best apps', 'apps muy útiles', 'top apps']"
2019-10-31T20:51:23Z,Microsoft y Apple. Tiendas tech de la 5a Avenida en Nueva York 🌉,1331,141,"['microsoft tienda', 'tienda microsoft', 'nueva york', '5a avenida new york', 'apple nueva york', 'apple new york store', 'apple store', 'tienda apple', 'apple', 'tiendas de tecnologiaia en estados unidos', 'tiendas de tecnologia', 'vlog', 'vlog español', 'bvlog', 'vlogs', 'tecnologia', 'microsoft store', 'windows store', 'windows 10', 'apple store 5th avenue', 'apple store girl', 'apple store 5th avenue 2019', 'apple store reopening', 'microsoft resumen', 'microsoft tienda nueva york', 'tiendas tech', 'tiendas nueva york']"
2019-10-12T09:18:16Z,¡Llegó el Otoño a Estados Unidos!,1264,73,"['#vlog', '#vlogger', 'vblog', 'blogger español', 'vlogger español', 'estados unidos', 'usa', 'otoño', 'otoño estados unidos', 'indiana', 'indiana usa', 'otoño 2019', 'calabazas', 'campo de calabazas', 'tradiciones de otros países', 'tradiciones de estados unidos', 'pumpkin patch', 'pumpkin patch vlog', 'pumpkin patch español', 'vlog español', 'vlog squad', 'pumpkin patch 2019', 'indiana estados unidos', 'indiana estados unidos lugares turisticos', 'travel vlog', 'otoño en usa', 'otoño en estados unidos', 'a day in my life']"
2019-10-05T22:20:32Z,ANÁLISIS | REVIEW del iPhone11 Pro Max en Español. (Por una #AppleFanGirl),1050,114,"['iPhone11ProReviewEspañol', 'iPhone11Pro', 'iPhone11ProReview', 'iPhone11ProMax', 'iPhone11ProMaxReviewEspañol', 'iPhone11ProMaxReview', 'camaraiPhone', 'tecnología', 'vlogs', 'apple', 'camarasdeliphone', 'fotografiaconiphone', 'fotosiphone', 'iphone11', 'nuevoiphone11', 'nuevoiphone11pro', 'nuevoscelulares', 'applecelular', 'celularaiphone11', 'iphone11proelmejor', 'tecnologiadelfuturo', 'tecnologiadelfuturocelulares', 'celulares2019', 'iphone 11 pro español', 'iphone 11 pro', 'experiencia', 'slowfie', 'applefangirl', 'iphone 11', 'iphone 11 pro max', 'iphone 11 pro review']"
2019-09-26T10:00:09Z,Así es el Nuevo iPhone11 Pro Max. Increíble.,680,60,"['iphone 11', 'iphone 11 pro', 'iphone 11 pro max', 'vlog', 'blog', 'bloggerespañol', 'blogger', 'celulares 2019', 'celular del futuro', 'el celular del futuro', 'celular', 'iphone', 'apple', 'nuevo iphone', 'nuevo iphone 11', 'tecnología', 'camara iphone', 'vlogs', 'vlogs español', 'intro iphone', 'intro iphone 11', 'el mejor celular del mundo', 'tecnologia del futuro', 'tecnologia de punta', 'tecnologia del futuro celulares', 'vlog en espanol', 'blogging', 'super retina xdr', 'ios 13', 'iphone 11 review']"
2019-09-20T10:00:19Z,Vivir en Estados Unidos. Capítulo 1,1486,131,"['#vivirenestadosunidos', '#vivirenusa', '#vivirenestadosunidossiendoespañol', '#vivirenlosestadosunidos', '#usavivirytrabajar', '#vivirenusaexperiencia', '#trabajarenusa', '#estadosunidos2019', '#vivirenusa2019', '·vivirenusaexperiencia', '#vivirenestadosunidos2019', '·vivirenlosestadosunidos', '#trabajarenestadosunidos', '#experienciaenusa2019', '#vivirenestadosunidosespañol', 'vivir en estados unidos', '#vlogger', '#blogs', '#vlogs', '#bloggerespañol', '#usa', 'eeuu']"
